Product,City,Stock_Level,Category,ds,yhat,yhat_lower,yhat_upper,Reorder_Point
Fossil Watch,Adama,494,Beauty,2024-03-04,2257.5433374408094,2257.543326933609,2257.5433481153727,2483.2976711848905
Fossil Watch,Adama,494,Beauty,2024-03-05,8457.039866692303,8457.039855808878,8457.039878287726,9302.743853361533
Fossil Watch,Adama,494,Beauty,2024-03-07,1803.6638972126264,1803.6638846964204,1803.6639104997475,1984.030286933889
Fossil Watch,Adama,494,Beauty,2024-03-12,1205.8924521014476,1205.892435793494,1205.8924694871585,1326.4816973115924
Fossil Watch,Adama,494,Beauty,2024-04-09,8485.930553709512,8485.930512321262,8485.930602379389,9334.523609080463
Fossil Watch,Adama,494,Beauty,2024-04-10,926.565687921314,926.5656455570607,926.5657377872078,1019.2222567134454
Fossil Watch,Adama,494,Beauty,2024-04-11,9645.725104220375,9645.725060140016,9645.725155155696,10610.297614642413
Fossil Watch,Adama,494,Beauty,2024-04-12,9675.659459382983,9675.659414357098,9675.659511932405,10643.225405321282
Fossil Watch,Adama,494,Beauty,2024-04-13,9418.048760169951,9418.048713515213,9418.048814522444,10359.853636186948
Fossil Watch,Adama,494,Beauty,2024-04-14,6316.6734952200695,6316.673447691532,6316.673550661638,6948.340844742077
Fossil Watch,Adama,494,Beauty,2024-04-15,19415.94724187393,19415.94719336009,19415.947298844287,21357.541966061326
Fossil Watch,Adama,494,Beauty,2024-04-16,27546.874020587795,27546.873970665773,27546.87407885596,30301.561422646577
Fossil Watch,Adama,494,Beauty,2024-04-17,17776.836425875452,17776.836374827162,17776.836485674565,19554.520068463
Fossil Watch,Adama,494,Beauty,2024-04-18,23966.175343824103,23966.17529154527,23966.175405242444,26362.792878206514
Fossil Watch,Adama,494,Beauty,2024-04-19,21201.07245380349,21201.07240044175,21201.07251635989,23321.17969918384
Fossil Watch,Adama,494,Beauty,2024-04-20,17943.711901622315,17943.71184659286,17943.711965650564,19738.08309178455
Fossil Watch,Adama,494,Beauty,2024-04-21,11703.511889631944,11703.511833334052,11703.511955372842,12873.863078595139
Fossil Watch,Adama,494,Beauty,2024-04-22,21594.07159689607,21594.07153961443,21594.07166469064,23753.47875658568
Fossil Watch,Adama,494,Beauty,2024-04-23,26517.43720102675,26517.437142986262,26517.43727032931,29169.180921129428
Fossil Watch,Adama,494,Beauty,2024-04-24,13612.136818322737,13612.13675961902,13612.136889147054,14973.350500155011
Fossil Watch,Adama,494,Beauty,2024-04-25,16807.99108233688,16807.99102186427,16807.991154427647,18488.79019057057
Fossil Watch,Adama,494,Beauty,2024-04-26,11257.257348613166,11257.2572867467,11257.257421875493,12382.983083474484
Fossil Watch,Adama,494,Beauty,2024-04-27,5483.13030262056,5483.1302393059605,5483.130377242329,6031.443332882616
Fossil Watch,Adama,494,Beauty,2024-04-29,5116.195545926011,5116.195480155815,5116.195622762298,5627.815100518612
Fossil Watch,Adama,494,Beauty,2024-04-30,8622.73285904722,8622.732793034731,8622.732937235238,9485.006144951943
Yoga Mat,Hawassa,238,Office Supplies,2024-01-18,776.8081732780108,776.8081732770817,776.8081732789673,854.488990605812
Yoga Mat,Hawassa,238,Office Supplies,2024-01-30,360.2785515094956,360.27855150853355,360.27855151052125,396.30640666044525
Yoga Mat,Hawassa,238,Office Supplies,2024-01-31,3033.681278662868,3033.6812786617543,3033.6812786640603,3337.049406529155
Yoga Mat,Hawassa,238,Office Supplies,2024-02-01,4761.995712261176,4761.995712259839,4761.995712262877,5238.195283487294
Yoga Mat,Hawassa,238,Office Supplies,2024-02-02,13487.16279295106,13486.92985953707,13492.467238739466,14835.879072246167
Yoga Mat,Hawassa,238,Office Supplies,2024-02-05,17439.89794348005,17408.157637805918,17488.467132627306,19183.887737828056
Yoga Mat,Hawassa,238,Office Supplies,2024-02-06,9198.164567707065,9150.608113488495,9262.76228077018,10117.981024477773
Yoga Mat,Hawassa,238,Office Supplies,2024-02-07,12634.261098660998,12571.212431712209,12716.551402976434,13897.687208527099
Yoga Mat,Hawassa,238,Office Supplies,2024-02-08,15072.939564153532,14988.345988924892,15172.33779239894,16580.233520568887
Yoga Mat,Hawassa,238,Office Supplies,2024-02-09,24446.765011805262,24341.803075916017,24570.95164831869,26891.44151298579
Yoga Mat,Hawassa,238,Office Supplies,2024-02-10,2704.491345429109,2573.922580627083,2849.302588131792,2974.94047997202
Yoga Mat,Hawassa,238,Office Supplies,2024-02-12,29893.6177813322,29714.34518741576,30105.977492699192,32882.97955946542
Yoga Mat,Hawassa,238,Office Supplies,2024-02-13,21976.798261900494,21759.500923146334,22217.428623875498,24174.478088090545
Yoga Mat,Hawassa,238,Office Supplies,2024-02-14,25642.61544382573,25401.29185674825,25917.15824415226,28206.876988208303
Yoga Mat,Hawassa,238,Office Supplies,2024-02-15,28212.343596562663,27945.56020908009,28516.184669219158,31033.57795621893
Yoga Mat,Hawassa,238,Office Supplies,2024-02-16,37616.26318251206,37307.03082990823,37955.16388366604,41377.889500763275
Yoga Mat,Hawassa,238,Office Supplies,2024-02-17,15802.060459396744,15465.619382985791,16173.23305670628,17382.266505336418
Yoga Mat,Hawassa,238,Office Supplies,2024-02-18,4632.908448376023,4261.5512085012,5036.656028101412,5096.199293213626
Yoga Mat,Hawassa,238,Office Supplies,2024-02-19,42543.11472766881,42134.57326515046,42975.35003236671,46797.4262004357
Yoga Mat,Hawassa,238,Office Supplies,2024-02-20,34254.112397308505,33812.16860836063,34712.12773096309,37679.52363703936
Yoga Mat,Hawassa,238,Office Supplies,2024-02-21,37453.58959907366,36973.46192625334,37939.35020128407,41198.94855898103
Yoga Mat,Hawassa,238,Office Supplies,2024-02-22,39467.68508787239,38948.29950801517,39986.79070708703,43414.45359665964
Yoga Mat,Hawassa,238,Office Supplies,2024-02-23,48232.598113906526,47679.02053753853,48789.611111545695,53055.85792529718
Yoga Mat,Hawassa,238,Office Supplies,2024-02-24,25702.911444349586,25101.22209975561,26280.51965229758,28273.202588784545
Yoga Mat,Hawassa,238,Office Supplies,2024-02-25,13749.583023075264,13113.424348477492,14364.660394596956,15124.541325382792
Yoga Mat,Hawassa,238,Office Supplies,2024-02-26,50815.49270610091,50142.01245703315,51467.486424011135,55897.041976711
Yoga Mat,Hawassa,238,Office Supplies,2024-02-27,41631.32160734939,40911.19359030953,42314.24297207262,45794.453768084335
Yoga Mat,Hawassa,238,Office Supplies,2024-02-28,43894.560849604895,43139.89975149311,44609.73450637451,48284.01693456539
Yoga Mat,Hawassa,238,Office Supplies,2024-02-29,44941.57882704253,44152.60974224062,45694.29415580978,49435.73670974679
Yoga Mat,Hawassa,238,Office Supplies,2024-03-01,52719.09704380609,51890.277748686094,53513.27910778453,57991.0067481867
Yoga Mat,Hawassa,238,Office Supplies,2024-03-02,29192.37532728066,28338.139251968016,30037.634193820293,32111.61286000873
Yoga Mat,Hawassa,238,Office Supplies,2024-03-03,16243.064018133584,15364.242118952165,17123.660000206768,17867.370419946943
Yoga Mat,Hawassa,238,Office Supplies,2024-03-04,52324.61177874239,51401.40317066053,53248.08201195519,57557.07295661663
Yoga Mat,Hawassa,238,Office Supplies,2024-03-05,42178.008806063495,41210.78146445541,43150.14237993065,46395.80968666985
Yoga Mat,Hawassa,238,Office Supplies,2024-03-06,43510.66450377258,42465.81342259115,44516.68675057728,47861.73095414985
Yoga Mat,Hawassa,238,Office Supplies,2024-03-07,43668.35092589489,42580.66973271623,44723.18362459675,48035.18601848438
Yoga Mat,Hawassa,238,Office Supplies,2024-03-08,50606.56415882321,49458.992520260974,51699.74660595888,55667.220574705534
Yoga Mat,Hawassa,238,Office Supplies,2024-03-09,26298.606382631995,25099.07938384161,27437.226551838616,28928.467020895197
Yoga Mat,Hawassa,238,Office Supplies,2024-03-10,12633.34794206346,11387.151514466015,13822.738876550104,13896.682736269806
Yoga Mat,Hawassa,238,Office Supplies,2024-03-11,48070.559531441744,46780.94206855744,49304.36701285667,52877.61548458592
Yoga Mat,Hawassa,238,Office Supplies,2024-03-12,37356.59543778026,36028.0683256141,38647.07605612622,41092.25498155829
Yoga Mat,Hawassa,238,Office Supplies,2024-03-13,38203.22770431032,36836.854948496046,39540.50511104024,42023.55047474135
Yoga Mat,Hawassa,238,Office Supplies,2024-03-14,37959.56296388278,36561.79486427738,39333.88223617291,41755.51926027106
Yoga Mat,Hawassa,238,Office Supplies,2024-03-15,44583.39415342371,43127.20699621068,46006.83667895117,49041.73356876608
Yoga Mat,Hawassa,238,Office Supplies,2024-03-16,20049.289494277426,18547.88664459608,21545.074715377144,22054.21844370517
Yoga Mat,Hawassa,238,Office Supplies,2024-03-17,6246.377320898482,4692.534555835135,7801.110593593982,6871.015052988331
Yoga Mat,Hawassa,238,Office Supplies,2024-03-18,41633.71573762955,40029.34796238476,43259.62952630952,45797.08731139251
Yoga Mat,Hawassa,238,Office Supplies,2024-03-19,30956.02657581689,29289.06246705984,32664.578050687396,34051.629233398584
Yoga Mat,Hawassa,238,Office Supplies,2024-03-20,31922.591738185623,30199.506720370056,33670.145975054926,35114.850912004185
Yoga Mat,Hawassa,238,Office Supplies,2024-03-21,31879.24165133717,30085.41675462185,33691.65369745464,35067.16581647089
Yoga Mat,Hawassa,238,Office Supplies,2024-03-22,38779.78581636197,36929.499980628105,40624.242125989054,42657.764397998166
Yoga Mat,Hawassa,238,Office Supplies,2024-03-23,14594.18549933745,12682.98599158986,16496.23456788661,16053.604049271198
Yoga Mat,Hawassa,238,Office Supplies,2024-03-24,1206.4247530752,-744.5005383482423,3180.2944520950164,1327.06722838272
Yoga Mat,Hawassa,238,Office Supplies,2024-03-25,37069.966387868175,35049.56039538321,39083.72840428295,40776.963026654994
Yoga Mat,Hawassa,238,Office Supplies,2024-03-26,26923.570107073432,24847.52546906763,28985.58256160441,29615.92711778078
Yoga Mat,Hawassa,238,Office Supplies,2024-03-27,28470.268823044607,26331.664511747244,30596.63536155921,31317.29570534907
Yoga Mat,Hawassa,238,Office Supplies,2024-03-28,29049.431055378933,26852.63160309304,31221.909582149456,31954.37416091683
Yoga Mat,Hawassa,238,Office Supplies,2024-03-29,36608.257900865145,34342.964239020046,38823.26364812195,40269.083690951666
Yoga Mat,Hawassa,238,Office Supplies,2024-03-30,13110.01348877133,10794.88475031433,15368.543349386073,14421.014837648465
Yoga Mat,Hawassa,238,Office Supplies,2024-03-31,431.9443957669173,-1959.51553229796,2741.538124507582,475.13883534360906
Yoga Mat,Hawassa,238,Office Supplies,2024-04-01,37020.77436630487,34580.56759811592,39387.36335258648,40722.85180293536
Yoga Mat,Hawassa,238,Office Supplies,2024-04-02,27608.55173456361,25105.14089411449,30062.78840198334,30369.406908019973
Yoga Mat,Hawassa,238,Office Supplies,2024-04-03,29891.646195320274,27323.347064319227,32414.73468526677,32880.8108148523
Yoga Mat,Hawassa,238,Office Supplies,2024-04-04,31202.82389064298,28565.92095628177,33800.26027347039,34323.10627970728
Yoga Mat,Hawassa,238,Office Supplies,2024-04-05,39482.75075880362,36796.5107060551,42138.13877390359,43431.025834683984
Yoga Mat,Hawassa,238,Office Supplies,2024-04-06,16688.2248605575,13947.316118675531,19430.490388792045,18357.047346613253
Yoga Mat,Hawassa,238,Office Supplies,2024-04-07,4690.095234460168,1887.8271304638924,7503.482819382442,5159.104757906185
Yoga Mat,Hawassa,238,Office Supplies,2024-04-08,41928.755898446034,39080.21942195281,44801.66397998734,46121.631488290644
Yoga Mat,Hawassa,238,Office Supplies,2024-04-09,33129.994774620805,30224.30269523261,36066.29580214368,36442.99425208289
Yoga Mat,Hawassa,238,Office Supplies,2024-04-10,35983.99657126116,33003.8437310096,39005.76112152,39582.396228387275
Yoga Mat,Hawassa,238,Office Supplies,2024-04-11,37817.43088330272,34755.9357796689,40913.3286004556,41599.17397163299
Yoga Mat,Hawassa,238,Office Supplies,2024-04-12,46564.97755579765,43448.87267320498,49736.17795825954,51221.47531137742
Yoga Mat,Hawassa,238,Office Supplies,2024-04-13,24177.591825567528,20971.14895991844,27409.43176781409,26595.351008124282
Yoga Mat,Hawassa,238,Office Supplies,2024-04-14,12520.468200250903,9232.376753361585,15843.569041171324,13772.515020275994
Yoga Mat,Hawassa,238,Office Supplies,2024-04-15,50028.59262346219,46662.38555757952,53410.41427501685,55031.45188580841
Yoga Mat,Hawassa,238,Office Supplies,2024-04-16,41422.66308350787,37977.41637772359,44880.6366838951,45564.92939185866
Yoga Mat,Hawassa,238,Office Supplies,2024-04-17,44388.17747718316,40841.74893636853,47928.70324381934,48826.99522490148
Yoga Mat,Hawassa,238,Office Supplies,2024-04-18,46247.6191224127,42630.21308463341,49852.95196455252,50872.381034653976
Yoga Mat,Hawassa,238,Office Supplies,2024-04-19,54932.09044073312,51248.37826331154,58597.78408637432,60425.29948480643
Yoga Mat,Hawassa,238,Office Supplies,2024-04-20,32389.69514664441,28646.3260048105,36135.55378359224,35628.66466130885
Yoga Mat,Hawassa,238,Office Supplies,2024-04-21,20483.625103997507,16653.38319795494,24284.434710636084,22531.987614397258
Yoga Mat,Hawassa,238,Office Supplies,2024-04-22,57647.83802734605,53737.39388347437,61498.16902617245,63412.62183008066
Yoga Mat,Hawassa,238,Office Supplies,2024-04-23,48603.10232268633,44604.05283524787,52517.47858174945,53463.41255495497
Yoga Mat,Hawassa,238,Office Supplies,2024-04-24,51036.20361914652,46940.978310703176,54999.93535974325,56139.82398106118
Yoga Mat,Hawassa,238,Office Supplies,2024-04-25,52272.23884435216,48073.348590129805,56312.54933943272,57499.46272878738
Yoga Mat,Hawassa,238,Office Supplies,2024-04-26,60246.34367916935,55938.37702189168,64370.25788884715,66270.97804708629
Yoga Mat,Hawassa,238,Office Supplies,2024-04-27,36912.149038978976,32531.124597800896,41077.61613595773,40603.36394287688
Yoga Mat,Hawassa,238,Office Supplies,2024-04-28,24139.9182121788,19668.84205717847,28341.32748070052,26553.91003339668
Yoga Mat,Hawassa,238,Office Supplies,2024-04-29,60372.24660949981,55824.30712697162,64648.41722303683,66409.4712704498
Sony PlayStation 5,Jimma,178,Electronics,2024-01-22,270.20490632884673,270.2049063238795,270.2049063335438,297.2253969617314
Sony PlayStation 5,Jimma,178,Electronics,2024-02-06,368.5215174060812,368.52151740097247,368.521517411843,405.3736691466894
Sony PlayStation 5,Jimma,178,Electronics,2024-02-09,495.69028895975634,495.6902889116389,495.690289044332,545.259317855732
Sony PlayStation 5,Jimma,178,Electronics,2024-02-10,244.70339219877724,244.7033920254865,244.70339244583275,269.173731418655
Sony PlayStation 5,Jimma,178,Electronics,2024-02-11,1778.7161936167613,1778.7161931862386,1778.716194094378,1956.5878129784376
Sony PlayStation 5,Jimma,178,Electronics,2024-02-12,985.355872640931,985.3558720200746,985.3558732879384,1083.8914599050242
Sony PlayStation 5,Jimma,178,Electronics,2024-02-13,1360.9427584311495,1360.9427574752724,1360.9427593659775,1497.0370342742647
Sony PlayStation 5,Jimma,178,Electronics,2024-02-14,843.1291662268496,843.1291649162694,843.1291675733831,927.4420828495347
Sony PlayStation 5,Jimma,178,Electronics,2024-02-15,181.63002429142352,181.6300226794076,181.63002607635232,199.7930267205659
Sony PlayStation 5,Jimma,178,Electronics,2024-02-16,1567.4197395730332,1567.4197375477777,1567.4197417131008,1724.1617135303368
Sony PlayStation 5,Jimma,178,Electronics,2024-02-17,1290.3735448812945,1290.3735425722273,1290.373547408904,1419.410899369424
Sony PlayStation 5,Jimma,178,Electronics,2024-02-18,2769.8881014939006,2769.8880987606644,2769.888104352319,3046.876911643291
Sony PlayStation 5,Jimma,178,Electronics,2024-02-19,1893.297612400867,1893.2976093042691,1893.29761575962,2082.627373640954
Sony PlayStation 5,Jimma,178,Electronics,2024-02-20,2157.3596117032707,2157.359608202906,2157.359615604328,2373.095572873598
Sony PlayStation 5,Jimma,178,Electronics,2024-02-21,1500.9041105841668,1500.9041066382913,1500.9041147663577,1650.9945216425835
Sony PlayStation 5,Jimma,178,Electronics,2024-02-22,675.555016629156,675.5550122301565,675.555021449499,743.1105182920716
Sony PlayStation 5,Jimma,178,Electronics,2024-02-23,1874.8981361277165,1874.898131197312,1874.8981413146428,2062.3879497404882
Sony PlayStation 5,Jimma,178,Electronics,2024-02-24,1392.0743949714206,1392.0743896117924,1392.0744008100205,1531.2818344685627
Sony PlayStation 5,Jimma,178,Electronics,2024-02-25,2650.3339722128067,2650.3339664070936,2650.333978483813,2915.367369434088
Sony PlayStation 5,Jimma,178,Electronics,2024-02-26,1541.3690323464054,1541.369026103316,1541.369039138709,1695.505935581046
Sony PlayStation 5,Jimma,178,Electronics,2024-02-27,1566.7011312057346,1566.7011244849675,1566.7011384784205,1723.3712443263082
Sony PlayStation 5,Jimma,178,Electronics,2024-02-28,670.2193187897274,670.2193116146477,670.2193265027654,737.2412506687002
Sony PlayStation 5,Jimma,178,Electronics,2024-03-01,581.2499110428842,581.2499028599311,581.2499197662534,639.3749021471726
Sony PlayStation 5,Jimma,178,Electronics,2024-03-03,951.1436766789856,951.1436672469888,951.1436866625988,1046.2580443468842
Monopoly Board Game,Addis Ababa,359,Electronics,2024-01-04,421.6207952696875,421.6207949224073,421.6207956257846,463.7828747966563
Monopoly Board Game,Addis Ababa,359,Electronics,2024-01-09,366.8594579780095,366.8594576147002,366.8594583309177,403.5454037758105
Monopoly Board Game,Addis Ababa,359,Electronics,2024-01-31,896.5747416942536,896.5747413209981,896.5747420611484,986.232215863679
Monopoly Board Game,Addis Ababa,359,Electronics,2024-02-02,2433.872626877955,2433.872626468912,2433.8726272711783,2677.2598895657507
Monopoly Board Game,Addis Ababa,359,Electronics,2024-02-05,2569.846011833737,2569.84601121507,2569.8460124957105,2826.830613017111
Monopoly Board Game,Addis Ababa,359,Electronics,2024-02-09,692.400785196613,692.4007837334357,692.4007865468933,761.6408637162743
Monopoly Board Game,Addis Ababa,359,Electronics,2024-02-12,383.0514281860828,383.0514258865705,383.0514304292276,421.3565710046911
GoPro Hero 11,Bahir Dar,345,Electronics,2024-01-28,414.3293697674412,414.3293694515586,414.32937007103527,455.76230674418537
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-16,1526.3563604606552,1526.356360076816,1526.3563608117097,1678.9919965067209
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-17,1993.70715111296,1993.7071506826253,1993.707151482964,2193.077866224256
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-18,1241.061082128964,1241.0610816873043,1241.061082555586,1365.1671903418605
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-19,717.539125598904,717.5391250755343,717.5391260464241,789.2930381587944
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-22,1036.5320242417968,1036.532023311217,1036.5320248822914,1140.1852266659766
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-23,2488.983031143261,2488.983030031475,2488.9830320401334,2737.8813342575872
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-24,2882.355103618507,2882.355102314699,2882.3551045660247,3170.5906139803583
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-25,2036.605849918328,2036.605848338692,2036.605851046914,2240.266434910161
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-26,1401.9299791436056,1401.9299773888629,1401.9299805263895,1542.1229770579662
GoPro Hero 11,Bahir Dar,345,Electronics,2024-02-29,1294.3007305277995,1294.3007280661648,1294.300732717163,1423.7308035805795
GoPro Hero 11,Bahir Dar,345,Electronics,2024-03-01,2579.886536190107,2579.8865334139964,2579.8865385830995,2837.875189809118
GoPro Hero 11,Bahir Dar,345,Electronics,2024-03-02,2797.853215529278,2797.853212554192,2797.853218003664,3077.638537082206
GoPro Hero 11,Bahir Dar,345,Electronics,2024-03-03,1770.7233213983532,1770.7233181738316,1770.7233241192605,1947.7956535381886
GoPro Hero 11,Bahir Dar,345,Electronics,2024-03-04,951.4009299330748,951.400926471058,951.4009329442248,1046.5410229263823
GoPro Hero 11,Bahir Dar,345,Electronics,2024-03-08,1414.974169069881,1414.974163965834,1414.9741730230912,1556.4715859768694
GoPro Hero 11,Bahir Dar,345,Electronics,2024-03-09,1474.6282662889707,1474.6282608147426,1474.628270679115,1622.0910929178679
GoPro Hero 11,Bahir Dar,345,Electronics,2024-04-20,636.4145705304087,636.4145436852368,636.4145945022663,700.0560275834496
GoPro Hero 11,Bahir Dar,345,Electronics,2024-04-26,662.9081393091212,662.9081079942208,662.9081671714442,729.1989532400335
GoPro Hero 11,Bahir Dar,345,Electronics,2024-04-27,1025.191068559759,1025.1910366658512,1025.191097122578,1127.710175415735
GoPro Hero 11,Bahir Dar,345,Electronics,2024-05-03,1112.153970247889,1112.1539343712673,1112.1540033321028,1223.369367272678
GoPro Hero 11,Bahir Dar,345,Electronics,2024-05-04,1503.0831412097104,1503.0831048577172,1503.0831752914214,1653.3914553306815
GoPro Hero 11,Bahir Dar,345,Electronics,2024-05-05,679.0027834887672,679.0027465686308,679.0028180618606,746.903061837644
GoPro Hero 11,Bahir Dar,345,Electronics,2024-05-10,1699.628856843527,1699.6288162720268,1699.6288945414196,1869.59174252788
GoPro Hero 11,Bahir Dar,345,Electronics,2024-05-11,2080.6125741148835,2080.612532954963,2080.612612580253,2288.673831526372
Under Armour Hoodie,Hawassa,22,Furniture,2024-01-02,364.5055303125371,364.5055303113976,364.5055303136524,400.9560833437908
Under Armour Hoodie,Hawassa,22,Furniture,2024-01-06,332.79095804337373,332.79095804235163,332.7909580444267,366.07005384771116
Under Armour Hoodie,Hawassa,22,Furniture,2024-01-07,226.79971781533573,226.79971781425812,226.7997178164035,249.47968959686932
Under Armour Hoodie,Hawassa,22,Furniture,2024-01-15,116.07598510734624,116.07598510629596,116.07598510838012,127.68358361808087
Under Armour Hoodie,Hawassa,22,Furniture,2024-01-16,315.71956959926,315.7195695981451,315.7195696004049,347.291526559186
Under Armour Hoodie,Hawassa,22,Furniture,2024-01-18,335.6780941076104,335.67809410653325,335.67809410868745,369.24590351837145
Under Armour Hoodie,Hawassa,22,Furniture,2024-02-07,366.3082184636087,366.3082184625199,366.3082184646968,402.9390403099696
Under Armour Hoodie,Hawassa,22,Furniture,2024-02-09,6206.648414556938,6206.340575260127,6206.8238685555325,6827.313256012633
Under Armour Hoodie,Hawassa,22,Furniture,2024-02-16,4884.2431366824185,4865.891563793831,4904.607654473103,5372.667450350661
Under Armour Hoodie,Hawassa,22,Furniture,2024-02-23,3906.806714460543,3851.557075516595,3961.796849803884,4297.487385906597
Under Armour Hoodie,Hawassa,22,Furniture,2024-03-01,1263.0254145994822,1171.4577242882422,1359.2497951256037,1389.3279560594306
Under Armour Hoodie,Hawassa,22,Furniture,2024-04-12,1482.5872974729955,1011.0302828532352,1979.5254596179448,1630.8460272202951
Under Armour Hoodie,Hawassa,22,Furniture,2024-04-19,3935.083535384181,3370.930563481228,4520.293032608592,4328.5918889225995
Fitbit Charge 5,Jimma,341,Electronics,2024-01-09,348.10081343076934,348.1008131919033,348.1008136741426,382.9108947738463
Fitbit Charge 5,Jimma,341,Electronics,2024-01-29,332.5599043116576,332.5599040665724,332.5599045505184,365.8158947428234
Fitbit Charge 5,Jimma,341,Electronics,2024-02-11,314.2172717832105,314.21727154919546,314.2172720093168,345.63899896153157
Fitbit Charge 5,Jimma,341,Electronics,2024-02-12,491.80929725542126,491.8092970219147,491.80929750089473,540.9902269809634
Fitbit Charge 5,Jimma,341,Electronics,2024-02-13,1013.053791160096,1013.0537909390596,1013.0537914137212,1114.3591702761057
Fitbit Charge 5,Jimma,341,Electronics,2024-02-15,895.5691457949644,895.5691455152526,895.5691461070674,985.1260603744608
Fitbit Charge 5,Jimma,341,Electronics,2024-02-16,465.8583101534325,465.8583097985012,465.85831048810223,512.4441411687758
Fitbit Charge 5,Jimma,341,Electronics,2024-02-17,472.23036301689456,472.230362608069,472.2303634365076,519.453399318584
Fitbit Charge 5,Jimma,341,Electronics,2024-03-21,356.6622322532729,356.66222188594674,356.6622408829724,392.32845547860023
Fitbit Charge 5,Jimma,341,Electronics,2024-03-23,360.1419811560687,360.1419699828959,360.1419906702638,396.1561792716756
Fitbit Charge 5,Jimma,341,Electronics,2024-03-28,541.6764844665414,541.6764712743787,541.6764962476794,595.8441329131956
Fitbit Charge 5,Jimma,341,Electronics,2024-03-29,345.22294946523743,345.2229356344154,345.2229621096655,379.74524441176123
Fitbit Charge 5,Jimma,341,Electronics,2024-03-30,598.9249222484985,598.9249077825328,598.9249353777338,658.8174144733484
Fitbit Charge 5,Jimma,341,Electronics,2024-04-02,643.1242434409835,643.1242274743489,643.1242579489517,707.4366677850819
Fitbit Charge 5,Jimma,341,Electronics,2024-04-04,1079.885703200954,1079.8856863185486,1079.8857186442417,1187.8742735210494
Fitbit Charge 5,Jimma,341,Electronics,2024-04-05,954.7299526762656,954.7299351518228,954.729968594608,1050.2029479438922
Fitbit Charge 5,Jimma,341,Electronics,2024-04-06,1277.159546979897,1277.1595287807036,1277.159563387769,1404.8755016778869
Fitbit Charge 5,Jimma,341,Electronics,2024-04-08,677.0876439740432,677.0876248120484,677.0876612520034,744.7964083714476
Fitbit Charge 5,Jimma,341,Electronics,2024-04-09,1483.0247771707934,1483.024757428334,1483.0247950827552,1631.3272548878729
Fitbit Charge 5,Jimma,341,Electronics,2024-04-10,948.0641238802592,948.0641035484396,948.0641422362364,1042.8705362682852
Fitbit Charge 5,Jimma,341,Electronics,2024-04-11,1964.141069770065,1964.1410488153224,1964.1410885635391,2160.555176747072
Fitbit Charge 5,Jimma,341,Electronics,2024-04-12,1835.8381556440108,1835.8381341044028,1835.8381750761248,2019.421971208412
Fitbit Charge 5,Jimma,341,Electronics,2024-04-13,2136.447804826355,2136.447782656377,2136.447824650393,2350.0925853089907
Fitbit Charge 5,Jimma,341,Electronics,2024-04-14,1050.414113809456,1050.414091037026,1050.4141342807602,1155.4555251904017
Fitbit Charge 5,Jimma,341,Electronics,2024-04-15,1434.5955660515062,1434.595542454421,1434.59558732533,1578.055122656657
Fitbit Charge 5,Jimma,341,Electronics,2024-04-16,2160.9876312753613,2160.9876069682978,2160.987652987937,2377.0863944028974
Fitbit Charge 5,Jimma,341,Electronics,2024-04-17,1528.663962807073,1528.6639380940624,1528.6639850887489,1681.5303590877804
Fitbit Charge 5,Jimma,341,Electronics,2024-04-18,2431.2663092547687,2431.266283553436,2431.266332220156,2674.3929401802457
Fitbit Charge 5,Jimma,341,Electronics,2024-04-19,2175.640503483727,2175.6404773122026,2175.6405271044023,2393.2045538321
Fitbit Charge 5,Jimma,341,Electronics,2024-04-20,2337.847596331375,2337.8475693773894,2337.847620182143,2571.6323559645125
Fitbit Charge 5,Jimma,341,Electronics,2024-04-21,1105.537550665277,1105.5375229503247,1105.537575367713,1216.0913057318048
Fitbit Charge 5,Jimma,341,Electronics,2024-04-22,1339.1290835603218,1339.1290547881638,1339.1291087055884,1473.0419919163542
Fitbit Charge 5,Jimma,341,Electronics,2024-04-23,1914.43681448322,1914.4367851711309,1914.4368401366517,2105.880495931542
Fitbit Charge 5,Jimma,341,Electronics,2024-04-24,1134.5070369049226,1134.5070069565277,1134.507063360093,1247.957740595415
Fitbit Charge 5,Jimma,341,Electronics,2024-04-25,1896.9951732573609,1896.9951423918696,1896.9952002721327,2086.6946905830973
Fitbit Charge 5,Jimma,341,Electronics,2024-04-26,1512.6854768017731,1512.6854458376135,1512.685504330078,1663.9540244819505
Fitbit Charge 5,Jimma,341,Electronics,2024-04-27,1561.3854148045657,1561.385383125648,1561.385442706328,1717.5239562850225
Fitbit Charge 5,Jimma,341,Electronics,2024-04-29,394.5321668856054,394.5321338968437,394.5321959738585,433.985383574166
Fitbit Charge 5,Jimma,341,Electronics,2024-04-30,920.7563240900486,920.756290432818,920.7563536644974,1012.8319564990535
Fitbit Charge 5,Jimma,341,Electronics,2024-05-02,884.6485605006285,884.6485256848077,884.6485912079683,973.1134165506915
