ds,Product,City,yhat,yhat_lower,yhat_upper
2024-04-05,Nintendo Switch,Hawassa,186.38638330768117,186.38638206509518,186.38638451187683
2024-04-06,Nintendo Switch,Hawassa,55.7821172392389,55.78211596265954,55.782118461870766
2024-04-07,Nintendo Switch,Hawassa,364.18891905885886,364.1889177288097,364.1889203081217
2024-04-08,Nintendo Switch,Hawassa,85.79092143717322,85.79092010202173,85.79092271540259
2024-04-09,Nintendo Switch,Hawassa,244.27963287973932,244.2796315112928,244.27963416787003
2024-04-10,Nintendo Switch,Hawassa,302.3752339557597,302.3752325506751,302.3752352652497
2024-04-11,Nintendo Switch,Hawassa,226.24479930042637,226.24479785683044,226.2448006348575
2024-04-12,Nintendo Switch,Hawassa,326.96142133469226,326.96141985732555,326.96142269142376
2024-04-13,Nintendo Switch,Hawassa,190.95651984549633,190.9565183412056,190.95652123020201
2024-04-14,Nintendo Switch,Hawassa,491.65413434093114,491.65413281035484,491.65413574268433
2024-04-15,Nintendo Switch,Hawassa,203.16113028906665,203.16112872884875,203.16113172454405
2024-04-16,Nintendo Switch,Hawassa,349.1256054093411,349.12560382743686,349.1256068743981
2024-04-17,Nintendo Switch,Hawassa,392.2631423944208,392.26314077178534,392.2631438940045
2024-04-18,Nintendo Switch,Hawassa,298.77938646047386,298.7793848074869,298.77938799613594
2024-04-19,Nintendo Switch,Hawassa,379.83273924777353,379.83273755099725,379.83274081522785
2024-04-20,Nintendo Switch,Hawassa,221.98928337537157,221.98928163505113,221.98928496392006
2024-04-21,Nintendo Switch,Hawassa,498.85858524515106,498.8585834598214,498.85858687502923
2024-04-22,Nintendo Switch,Hawassa,184.78418403743748,184.7841822003088,184.78418569181136
2024-04-23,Nintendo Switch,Hawassa,303.7009609780328,303.7009591090818,303.70096267019716
2024-04-24,Nintendo Switch,Hawassa,318.65897835108865,318.65897644828715,318.6589800867275
2024-04-25,Nintendo Switch,Hawassa,196.24224814511223,196.2422462145092,196.24224992120057
2024-04-26,Nintendo Switch,Hawassa,248.026243724118,248.02624175288577,248.02624553947132
2024-04-27,Nintendo Switch,Hawassa,61.02633213206809,61.026330141423344,61.02633397433729
2024-04-28,Nintendo Switch,Hawassa,309.325878859422,309.3258768414717,309.3258807314675
2024-04-29,Nintendo Switch,Hawassa,-32.24202320022323,-32.24202524708456,-32.24202129092619
2024-01-03,Oculus Quest 2,Hawassa,6.999912312880586,6.999912312618453,6.999912313141731
2024-01-05,Oculus Quest 2,Hawassa,8.999909632906414,8.999909632665009,8.999909633172173
2024-01-10,Oculus Quest 2,Hawassa,2.999909805256511,2.9999098049876887,2.9999098055323596
2024-01-18,Oculus Quest 2,Hawassa,8.000021436351819,8.000021436071503,8.000021436626142
2024-01-21,Oculus Quest 2,Hawassa,9.000066455444173,9.000066455178281,9.000066455706596
2024-01-28,Oculus Quest 2,Hawassa,8.000078829533479,8.000078829268652,8.00007882978955
2024-01-29,Oculus Quest 2,Hawassa,1.0000398083676632,1.0000398080980315,1.0000398086191886
2024-02-08,Oculus Quest 2,Hawassa,1.00005466008295,1.0000546598289892,1.0000546603474687
2024-02-09,Oculus Quest 2,Hawassa,-5.429464842350653,-5.429464842719213,-5.429464841987154
2024-02-10,Oculus Quest 2,Hawassa,48.85815366040183,48.858111610461165,48.85824390827838
2024-02-11,Oculus Quest 2,Hawassa,-3.955669166025278,-3.9559769200564983,-3.9553346584934976
2024-02-12,Oculus Quest 2,Hawassa,-14.24082175167182,-14.241496945293953,-14.240137906874361
2024-02-13,Oculus Quest 2,Hawassa,85.2203847981801,85.21928766312307,85.22152890693391
2024-02-14,Oculus Quest 2,Hawassa,-25.329036077568635,-25.330708803848264,-25.32729116988401
2024-02-15,Oculus Quest 2,Hawassa,-21.989625004875787,-21.991867074415232,-21.987321715168008
2024-02-16,Oculus Quest 2,Hawassa,-31.6926984361054,-31.695858486124642,-31.689557601641475
2024-02-17,Oculus Quest 2,Hawassa,19.319040154445904,19.315040122433317,19.32287021870973
2024-02-18,Oculus Quest 2,Hawassa,-36.69420205315313,-36.6992158460938,-36.689676040069585
2024-02-19,Oculus Quest 2,Hawassa,-50.01769404585049,-50.02351059354904,-50.01236078661627
2024-02-20,Oculus Quest 2,Hawassa,46.65492309254477,46.64809060243502,46.66147730622997
2024-02-21,Oculus Quest 2,Hawassa,-66.34262089140681,-66.35064659954982,-66.33501811137303
2024-02-22,Oculus Quest 2,Hawassa,-65.02028651275552,-65.02940228440286,-65.0115998942271
2024-02-23,Oculus Quest 2,Hawassa,-76.22125642196785,-76.23150249333887,-76.21155873653981
2024-02-24,Oculus Quest 2,Hawassa,-26.104928149660843,-26.116348840613618,-26.094071062123987
2024-02-25,Oculus Quest 2,Hawassa,-82.33500893527325,-82.34749112943692,-82.3227005100829
2024-02-26,Oculus Quest 2,Hawassa,-95.13024277796434,-95.14402661437285,-95.11685497378764
2024-02-27,Oculus Quest 2,Hawassa,2.870470047869792,2.85559775460902,2.884917607711402
2024-02-28,Oculus Quest 2,Hawassa,-107.95822729033176,-107.97419262395138,-107.94276298034724
2024-02-29,Oculus Quest 2,Hawassa,-103.60101073658689,-103.6184255795527,-103.58423351201542
2024-03-01,Oculus Quest 2,Hawassa,-110.89290968914426,-110.91156692550972,-110.8744957715803
2024-03-02,Oculus Quest 2,Hawassa,-56.00345181204307,-56.02324219284492,-55.983543177539204
2024-03-03,Oculus Quest 2,Hawassa,-106.62551549880504,-106.64679341030671,-106.60425174036486
2024-03-04,Oculus Quest 2,Hawassa,-113.02638493303421,-113.04903648979833,-113.00345451585612
2024-03-05,Oculus Quest 2,Hawassa,-7.912742841732086,-7.937039865157964,-7.888326001750159
2024-03-06,Oculus Quest 2,Hawassa,-110.99637512023943,-111.0225940361021,-110.97008373591062
2024-03-07,Oculus Quest 2,Hawassa,-98.36596645748175,-98.3938556218956,-98.33818759600908
2024-03-08,Oculus Quest 2,Hawassa,-96.97660625436892,-97.0061175545928,-96.94718108246269
2024-03-09,Oculus Quest 2,Hawassa,-33.13196552874024,-33.16343059050664,-33.100711694374056
2024-03-10,Oculus Quest 2,Hawassa,-74.67077601855277,-74.70419973331254,-74.63697133606935
2024-03-11,Oculus Quest 2,Hawassa,-72.01515189093959,-72.05034885087463,-71.97993942760199
2024-03-12,Oculus Quest 2,Hawassa,41.967454822089024,41.93047052876094,42.00511693232362
2024-03-13,Oculus Quest 2,Hawassa,-52.59817448118856,-52.636972107797774,-52.55838059838484
2024-03-14,Oculus Quest 2,Hawassa,-31.96337934337445,-32.0038414212231,-31.922017295427597
2024-03-15,Oculus Quest 2,Hawassa,-23.241598989333948,-23.283376910227876,-23.198139885940222
2024-03-16,Oculus Quest 2,Hawassa,47.11298021383291,47.07013015854562,47.15900690630049
2024-03-17,Oculus Quest 2,Hawassa,11.12239156304912,11.077848710488146,11.169813904145684
2024-03-18,Oculus Quest 2,Hawassa,18.239842909156504,18.193616863470083,18.28907019978396
2024-03-19,Oculus Quest 2,Hawassa,135.4907850254777,135.44194544184742,135.54242751553113
2024-03-20,Oculus Quest 2,Hawassa,42.91317487615102,42.862156260770774,42.96644147204101
2024-03-21,Oculus Quest 2,Hawassa,64.19140903984069,64.1381924081789,64.24702283330977
2024-03-22,Oculus Quest 2,Hawassa,72.17216484280321,72.1176974884523,72.22953795227018
2024-03-23,Oculus Quest 2,Hawassa,140.38705162123094,140.33035844098626,140.44651672777806
2024-03-24,Oculus Quest 2,Hawassa,100.87031390530636,100.8118731898472,100.93237557648519
2024-03-25,Oculus Quest 2,Hawassa,103.11393252207388,103.05415717259314,103.17759846914356
2024-03-26,Oculus Quest 2,Hawassa,214.20823548646905,214.1459630570167,214.27353050789463
2024-03-27,Oculus Quest 2,Hawassa,114.28110152829957,114.21660901410412,114.3483404241366
2024-03-28,Oculus Quest 2,Hawassa,127.13024804496632,127.06351096390566,127.1996489497092
2024-03-29,Oculus Quest 2,Hawassa,125.73687255514353,125.66806083441124,125.80853642112557
2024-03-30,Oculus Quest 2,Hawassa,183.78559596757094,183.7143142294783,183.86036623953282
2024-03-31,Oculus Quest 2,Hawassa,133.47900878336188,133.40561051324633,133.55582100383782
2024-04-01,Oculus Quest 2,Hawassa,124.48923763844482,124.41411039328226,124.56821386708522
2024-04-02,Oculus Quest 2,Hawassa,224.09472588601062,224.01722883045633,224.17589566898357
2024-04-03,Oculus Quest 2,Hawassa,112.61540134457974,112.53570319140086,112.69912094047194
2024-04-04,Oculus Quest 2,Hawassa,114.0408194876636,113.95937043551939,114.12750201616079
2024-04-05,Oculus Quest 2,Hawassa,101.5396514604057,101.45544554402335,101.62957110638428
2024-04-06,Oculus Quest 2,Hawassa,148.97556677551182,148.88863630482476,149.0684262513085
2024-04-07,Oculus Quest 2,Hawassa,88.71791199692589,88.62882279434392,88.8139269558652
2024-04-08,Oculus Quest 2,Hawassa,70.58969901364533,70.49827466930805,70.68851478306522
2024-04-09,Oculus Quest 2,Hawassa,162.00118627764775,161.9077014163533,162.1022443067174
2024-04-10,Oculus Quest 2,Hawassa,43.38230687529527,43.28650313144117,43.48636855615814
2024-04-11,Oculus Quest 2,Hawassa,38.80860134303556,38.71049359215221,38.9155269989398
2024-04-12,Oculus Quest 2,Hawassa,21.50908118506737,21.407823538175414,21.61885325819723
2024-04-13,Oculus Quest 2,Hawassa,65.38111489381957,65.27664724029106,65.49283051742233
2024-04-14,Oculus Quest 2,Hawassa,2.8007638442055818,2.693146926539929,2.9143447753942335
2024-04-15,Oculus Quest 2,Hawassa,-16.428908962610745,-16.539211143497525,-16.312971540994127
2024-04-16,Oculus Quest 2,Hawassa,75.05671836274615,74.94541382235971,75.17435882301922
2024-04-17,Oculus Quest 2,Hawassa,-42.38213847357944,-42.495210682059096,-42.262320691493244
2024-04-18,Oculus Quest 2,Hawassa,-44.76154067307941,-44.87745006662014,-44.63822780811717
2024-04-19,Oculus Quest 2,Hawassa,-58.96323352373356,-59.08157600671794,-58.83703645143237
2024-04-20,Oculus Quest 2,Hawassa,-11.216569155897915,-11.33726606309193,-11.08795873496344
2024-04-21,Oculus Quest 2,Hawassa,-69.28460081672293,-69.40798662246068,-69.15354780590793
2024-04-22,Oculus Quest 2,Hawassa,-83.5119192596581,-83.63903255885518,-83.37812906349059
2024-04-23,Oculus Quest 2,Hawassa,13.313942986078793,13.183392027645587,13.451005454092797
2024-04-24,Oculus Quest 2,Hawassa,-98.59933803766239,-98.73310309333205,-98.4594885562726
2024-04-25,Oculus Quest 2,Hawassa,-95.41666513526438,-95.5540246973162,-95.27440180919398
2024-04-26,Oculus Quest 2,Hawassa,-104.16098452485748,-104.300877315281,-104.01626777559238
2024-04-27,Oculus Quest 2,Hawassa,-51.19151188642763,-51.33391209548355,-51.04480737091371
2024-04-28,Oculus Quest 2,Hawassa,-104.3864748340805,-104.53185295933227,-104.23726802598344
2024-04-29,Oculus Quest 2,Hawassa,-114.18803250120807,-114.33738907145562,-114.0368350575872
2024-04-30,Oculus Quest 2,Hawassa,-13.461276735594062,-13.613820040974435,-13.307185246144824
2024-05-01,Oculus Quest 2,Hawassa,-122.054257584824,-122.20997458759905,-121.89831587681407
2024-05-02,Oculus Quest 2,Hawassa,-116.164575229219,-116.32366712371484,-116.0051223397794
2024-05-03,Oculus Quest 2,Hawassa,-122.82431071747102,-122.98627926641515,-122.66144925871576
2024-05-04,Oculus Quest 2,Hawassa,-68.37839497322513,-68.54433684427626,-68.21218267434655
2024-05-05,Oculus Quest 2,Hawassa,-120.66816781410859,-120.83849924733742,-120.49817794667268
2024-05-06,Oculus Quest 2,Hawassa,-130.07776611495947,-130.24995699127157,-129.90511994885333
2024-05-07,Oculus Quest 2,Hawassa,-29.395206141210714,-29.570006977385436,-29.21920414780356
2024-05-08,Oculus Quest 2,Hawassa,-138.3750463120692,-138.55334613185437,-138.19618334592442
2024-01-14,Office Chair,Hawassa,6.999973191175178,6.999973175922805,6.999973206707415
2024-01-15,Office Chair,Hawassa,6.000022961336529,6.000022946374052,6.000022976403041
2024-01-26,Office Chair,Hawassa,9.000200314471039,9.000200298954402,9.000200329131063
2024-02-01,Office Chair,Hawassa,6.000183416275274,6.000183400896897,6.000183431356811
2024-02-02,Office Chair,Hawassa,29.856307444395483,29.856307429757422,29.85630745964154
2024-02-03,Office Chair,Hawassa,228.3109675953714,228.3109675795569,228.31096761087244
2024-02-04,Office Chair,Hawassa,-46.69061498391729,-46.690615000322204,-46.69061496598599
2024-02-05,Office Chair,Hawassa,-32.081087771255454,-32.08108779031893,-32.08108775356688
2024-02-06,Office Chair,Hawassa,36.34347290194415,36.34347288079107,36.343472921802096
2024-02-07,Office Chair,Hawassa,51.02372451043846,51.02372448328648,51.023724532825696
2024-02-08,Office Chair,Hawassa,33.65199867725545,33.651998648096004,33.65199870223211
2024-02-09,Office Chair,Hawassa,55.308739662020585,55.308739629568635,55.308739689955246
2024-02-10,Office Chair,Hawassa,250.97687403387854,250.9768739927804,250.97687407009502
2024-02-11,Office Chair,Hawassa,-27.207750513133043,-27.20775056323472,-27.207750472208108
2024-02-12,Office Chair,Hawassa,-15.976290168237348,-15.976290226216909,-15.97629011824061
2024-02-13,Office Chair,Hawassa,49.08007700548549,49.08007694577718,49.08007706210298
2024-02-14,Office Chair,Hawassa,60.602750303813586,60.60275022898509,60.602750369322585
2024-02-15,Office Chair,Hawassa,40.473226419906375,40.47322633491659,40.473226492928184
2024-02-16,Office Chair,Hawassa,59.94250581373791,59.942505720943956,59.94250589401124
2024-02-17,Office Chair,Hawassa,254.1390520933782,254.13905198879058,254.13905218713984
2024-02-18,Office Chair,Hawassa,-24.686342835094692,-24.686342947601915,-24.686342737231826
2024-02-19,Office Chair,Hawassa,-13.185031735082774,-13.185031865283927,-13.185031625267188
2024-02-20,Office Chair,Hawassa,53.09310499855506,53.09310486212344,53.09310512242339
2024-02-21,Office Chair,Hawassa,66.7901969162988,66.79019676561367,66.79019704729514
2024-02-22,Office Chair,Hawassa,49.74722451635106,49.74722436148939,49.747224659491444
2024-02-23,Office Chair,Hawassa,73.13416477158238,73.13416460140115,73.1341649274947
2024-02-24,Office Chair,Hawassa,271.96009814129695,271.9600979640385,271.9600983068963
2024-02-25,Office Chair,Hawassa,-1.6784251249354227,-1.678425321410367,-1.6784249481801827
2024-02-26,Office Chair,Hawassa,15.382897782937277,15.382897577870336,15.382897967441716
2024-02-27,Office Chair,Hawassa,87.38560947507061,87.38560925061944,87.3856096719629
2024-02-28,Office Chair,Hawassa,106.74583722796231,106.74583699444104,106.74583743873089
2024-02-29,Office Chair,Hawassa,95.06866903293871,95.06866878941241,95.0686692569446
2024-03-01,Office Chair,Hawassa,123.28632678554916,123.28632652032137,123.28632701965205
2024-03-02,Office Chair,Hawassa,326.1765397715522,326.1765394956152,326.17654001441906
2024-03-03,Office Chair,Hawassa,55.61915148923154,55.61915119967186,55.6191517468271
2024-03-04,Office Chair,Hawassa,74.58434940214451,74.58434910544952,74.58434967278343
2024-03-05,Office Chair,Hawassa,147.14954353076604,147.1495432171585,147.14954381392656
2024-03-06,Office Chair,Hawassa,165.6032986685977,165.6032983375519,165.60329896439944
2024-03-07,Office Chair,Hawassa,151.4652669921643,151.46526664111371,151.4652673008737
2024-03-08,Office Chair,Hawassa,175.62868911585844,175.62868875523068,175.62868943739963
2024-03-09,Office Chair,Hawassa,372.8817042916326,372.88170390800553,372.88170462771194
2024-03-10,Office Chair,Hawassa,95.16538114762704,95.16538074881416,95.16538150369212
2024-03-11,Office Chair,Hawassa,105.56178214429477,105.56178173543341,105.5617825219238
2024-03-12,Office Chair,Hawassa,168.3090593621124,168.30905894067962,168.3090597594885
2024-03-13,Office Chair,Hawassa,175.90200781131142,175.9020073759486,175.90200821489762
2024-03-14,Office Chair,Hawassa,150.10709414649648,150.1070936934897,150.10709456143042
2024-03-15,Office Chair,Hawassa,162.09864824490194,162.09864778207415,162.0986486951236
2024-03-16,Office Chair,Hawassa,346.97262304126735,346.9726225733845,346.9726234956991
2024-03-17,Office Chair,Hawassa,56.99603971070552,56.996039222532076,56.99604018857519
2024-03-18,Office Chair,Hawassa,55.585672377771026,55.58567186398075,55.58567286694506
2024-03-19,Office Chair,Hawassa,107.31323954495107,107.31323902072067,107.3132400585811
2024-03-20,Office Chair,Hawassa,104.99581882345713,104.99581827900586,104.99581935492826
2024-03-21,Office Chair,Hawassa,70.70080566523802,70.700805101112,70.7008062180424
2024-03-22,Office Chair,Hawassa,75.87240983022467,75.87240924269771,75.87241040788449
2024-03-23,Office Chair,Hawassa,255.8363956016284,255.83639499844372,255.8363962068641
2024-03-24,Office Chair,Hawassa,-36.95853125208636,-36.95853186474148,-36.95853063191063
2024-03-25,Office Chair,Hawassa,-38.96887321205965,-38.968873854322915,-38.96887258189952
2024-03-26,Office Chair,Hawassa,14.44347047812198,14.443469817637265,14.443471141052346
2024-03-27,Office Chair,Hawassa,16.09788483838186,16.0978841582824,16.097885519794648
2024-03-28,Office Chair,Hawassa,-12.001943156605932,-12.001943843002577,-12.001942454951406
2024-03-29,Office Chair,Hawassa,1.4584196703128356,1.4584189569833192,1.4584203942876208
2024-03-30,Office Chair,Hawassa,191.61077178458117,191.61077104903717,191.61077252856126
2024-03-31,Office Chair,Hawassa,-89.35053984973865,-89.35054061808127,-89.35053909088565
2024-04-01,Office Chair,Hawassa,-78.19112590236931,-78.19112668926769,-78.19112510704478
2024-04-02,Office Chair,Hawassa,-10.629377500351453,-10.629378305258848,-10.629376684569497
2024-04-03,Office Chair,Hawassa,5.759125049521344,5.759124210060534,5.759125890256366
2024-04-04,Office Chair,Hawassa,-7.445140730113039,-7.445141587885653,-7.445139882095074
2024-04-05,Office Chair,Hawassa,20.632085642370754,20.63208476936812,20.632086525494366
2024-04-06,Office Chair,Hawassa,224.67749667726315,224.6774957806456,224.67749758340136
2024-04-07,Office Chair,Hawassa,-43.55214983579741,-43.552150751009535,-43.552148913539575
2024-04-08,Office Chair,Hawassa,-21.240013483254586,-21.24001442110055,-21.240012541260814
2024-04-09,Office Chair,Hawassa,55.51024850700157,55.510247535730365,55.51024947782906
2024-04-10,Office Chair,Hawassa,78.78168210956925,78.78168111797515,78.78168311192555
2024-04-11,Office Chair,Hawassa,69.86792048353412,69.86791946883828,69.86792151588702
2024-04-12,Office Chair,Hawassa,99.4202561650773,99.42025512938892,99.42025722133482
2024-04-13,Office Chair,Hawassa,301.9740617221372,301.9740606561166,301.9740628087912
2024-04-14,Office Chair,Hawassa,29.21237374445566,29.212372658854516,29.212374860656098
2024-04-15,Office Chair,Hawassa,43.959842468826665,43.959841347014084,43.95984360987666
2024-04-16,Office Chair,Hawassa,110.20392168501834,110.20392053961164,110.20392285227112
2024-04-17,Office Chair,Hawassa,120.20159264004766,120.20159146581045,120.20159382354426
2024-04-18,Office Chair,Hawassa,95.50050078370225,95.50049958755183,95.50050200184458
2024-04-19,Office Chair,Hawassa,107.08105039172604,107.0810491669295,107.08105163299034
2024-04-20,Office Chair,Hawassa,289.875720046415,289.87571879984534,289.8757213248754
2024-04-21,Office Chair,Hawassa,-3.9764228645946247,-3.9764241403991822,-3.976421561508428
2024-04-22,Office Chair,Hawassa,-11.146586382902015,-11.146587685578028,-11.146585043378673
2024-04-23,Office Chair,Hawassa,32.89264867201241,32.89264735511237,32.892650041366615
2024-04-24,Office Chair,Hawassa,20.96060696071099,20.96060561914754,20.96060835404043
2024-04-25,Office Chair,Hawassa,-24.82459808152133,-24.82459945204848,-24.824596663504536
2024-04-26,Office Chair,Hawassa,-32.91865409476202,-32.918655493003804,-32.91865264961159
2024-04-27,Office Chair,Hawassa,132.15354282790958,132.15354140537426,132.15354429660687
2024-04-28,Office Chair,Hawassa,-176.9619608455111,-176.9619623174815,-176.96195934688157
2024-04-29,Office Chair,Hawassa,-196.47865265802164,-196.4786541636684,-196.4786511324801
2024-04-30,Office Chair,Hawassa,-161.4731377958962,-161.4731393170427,-161.4731362526582
2024-05-01,Office Chair,Hawassa,-178.80287363599925,-178.8028751858987,-178.80287206450345
2024-01-07,Philips Hue Smart Bulbs,Hawassa,4.999968608050686,4.999968608042013,4.999968608059581
2024-02-03,Philips Hue Smart Bulbs,Hawassa,1.999910087465807,1.999910087456684,1.9999100874747102
2024-02-04,Philips Hue Smart Bulbs,Hawassa,-58.47542733000256,-58.47542733001221,-58.4754273299935
2024-02-05,Philips Hue Smart Bulbs,Hawassa,5.765841019076113,5.765841019065747,5.765841019086482
2024-02-06,Philips Hue Smart Bulbs,Hawassa,21.735123866471582,21.73512386646057,21.735123866482976
2024-02-07,Philips Hue Smart Bulbs,Hawassa,-96.23598860229691,-96.2359886023107,-96.2359886022841
2024-02-08,Philips Hue Smart Bulbs,Hawassa,-47.87700516607719,-47.8770051660933,-47.87700516605621
2024-02-09,Philips Hue Smart Bulbs,Hawassa,10.819008104421968,10.819008104394618,10.819008104937149
2024-02-10,Philips Hue Smart Bulbs,Hawassa,-33.92964579337277,-33.92964579412864,-33.92964579211071
2024-02-11,Philips Hue Smart Bulbs,Hawassa,-103.14042212023037,-103.1404221218993,-103.1404221178956
2024-02-12,Philips Hue Smart Bulbs,Hawassa,-47.183947255974516,-47.1839472583944,-47.18394725251173
2024-02-13,Philips Hue Smart Bulbs,Hawassa,-38.773968431943345,-38.77396843509082,-38.77396842748634
2024-02-14,Philips Hue Smart Bulbs,Hawassa,-163.3170088776826,-163.31700888168152,-163.31700887235277
2024-02-15,Philips Hue Smart Bulbs,Hawassa,-120.30120420742904,-120.30120421236074,-120.3012042005775
2024-02-16,Philips Hue Smart Bulbs,Hawassa,-65.50585628600675,-65.50585629204612,-65.50585627723594
2024-02-17,Philips Hue Smart Bulbs,Hawassa,-112.53294453639009,-112.53294454404777,-112.53294452610632
2024-02-18,Philips Hue Smart Bulbs,Hawassa,-182.25985210457515,-182.25985211348134,-182.25985209299148
2024-02-19,Philips Hue Smart Bulbs,Hawassa,-124.96137921153331,-124.96137922182895,-124.96137919804619
2024-02-20,Philips Hue Smart Bulbs,Hawassa,-113.30316137443596,-113.3031613860017,-113.3031613586222
2024-02-21,Philips Hue Smart Bulbs,Hawassa,-232.69355697340856,-232.69355698637932,-232.69355695526176
2024-02-22,Philips Hue Smart Bulbs,Hawassa,-182.673408441793,-182.67340845601103,-182.67340842029023
2024-02-23,Philips Hue Smart Bulbs,Hawassa,-119.12517637580424,-119.12517639255503,-119.12517635078062
2024-02-24,Philips Hue Smart Bulbs,Hawassa,-155.80268530917817,-155.80268532745703,-155.80268528326997
2024-02-25,Philips Hue Smart Bulbs,Hawassa,-213.78077328669485,-213.78077330746467,-213.78077325826982
2024-02-26,Philips Hue Smart Bulbs,Hawassa,-143.57298742602364,-143.57298744900143,-143.57298739437422
2024-02-27,Philips Hue Smart Bulbs,Hawassa,-118.11954642787386,-118.11954645288445,-118.11954639394386
2024-02-28,Philips Hue Smart Bulbs,Hawassa,-223.13276858758584,-223.13276861417611,-223.13276855131292
2024-02-29,Philips Hue Smart Bulbs,Hawassa,-158.47953100654365,-158.47953103469015,-158.47953096715054
2024-03-01,Philips Hue Smart Bulbs,Hawassa,-80.38244385677281,-80.38244388698197,-80.38244381495001
2024-03-02,Philips Hue Smart Bulbs,Hawassa,-102.94118134293682,-102.94118137448577,-102.94118129749181
2024-03-03,Philips Hue Smart Bulbs,Hawassa,-147.5734773929515,-147.5734774261606,-147.57347734559113
2024-03-04,Philips Hue Smart Bulbs,Hawassa,-65.12415149697968,-65.12415153160674,-65.1241514463522
2024-03-05,Philips Hue Smart Bulbs,Hawassa,-28.844610359687493,-28.844610398374645,-28.84461030688889
2024-03-06,Philips Hue Smart Bulbs,Hawassa,-124.73024413222646,-124.7302441734927,-124.7302440764061
2024-03-07,Philips Hue Smart Bulbs,Hawassa,-52.895492879724586,-52.89549292413646,-52.89549282080425
2024-03-08,Philips Hue Smart Bulbs,Hawassa,30.231538746471216,30.231538699276264,30.231538807847667
2024-03-09,Philips Hue Smart Bulbs,Hawassa,10.393303815288533,10.393303765132975,10.393303878841115
2024-03-10,Philips Hue Smart Bulbs,Hawassa,-33.93378324847836,-33.93378330075988,-33.933783181537244
2024-03-11,Philips Hue Smart Bulbs,Hawassa,46.354754684099404,46.35475462997069,46.354754755044716
2024-03-12,Philips Hue Smart Bulbs,Hawassa,78.0137252399951,78.01372518259708,78.01372531362487
2024-03-13,Philips Hue Smart Bulbs,Hawassa,-24.888768745002764,-24.888768804594413,-24.88876866813976
2024-03-14,Philips Hue Smart Bulbs,Hawassa,37.65254218127453,37.65254211950027,37.65254226122548
2024-03-15,Philips Hue Smart Bulbs,Hawassa,109.383016270862,109.38301620576254,109.38301635501685
2024-03-16,Philips Hue Smart Bulbs,Hawassa,76.2685168013993,76.26851673405442,76.2685168900843
2024-03-17,Philips Hue Smart Bulbs,Hawassa,17.053759316357542,17.05375924659258,17.053759409870782
2024-03-18,Philips Hue Smart Bulbs,Hawassa,81.15023100858045,81.15023093638155,81.15023110417047
2024-03-19,Philips Hue Smart Bulbs,Hawassa,95.65130461291075,95.65130453757406,95.65130471386163
2024-03-20,Philips Hue Smart Bulbs,Hawassa,-25.012744236520916,-25.01274431565246,-25.012744133041593
2024-03-21,Philips Hue Smart Bulbs,Hawassa,19.540592349559844,19.540592266958782,19.54059245586796
2024-03-22,Philips Hue Smart Bulbs,Hawassa,73.44005374329083,73.44005365590588,73.44005385553446
2024-03-23,Philips Hue Smart Bulbs,Hawassa,23.031946511393954,23.031946419920136,23.031946627805752
2024-03-24,Philips Hue Smart Bulbs,Hawassa,-52.570519334132115,-52.5705194282327,-52.57051921388821
2024-03-25,Philips Hue Smart Bulbs,Hawassa,-3.608027423162582,-3.608027519864854,-3.6080272981001484
2024-03-26,Philips Hue Smart Bulbs,Hawassa,-2.6682460136689485,-2.668246113627353,-2.668245884096399
2024-03-27,Philips Hue Smart Bulbs,Hawassa,-135.03830026695195,-135.03830036938032,-135.0383001340207
2024-03-28,Philips Hue Smart Bulbs,Hawassa,-100.09603230186073,-100.09603240747366,-100.0960321653314
2024-03-29,Philips Hue Smart Bulbs,Hawassa,-53.52152948953291,-53.521529599318015,-53.52152935036779
2024-03-30,Philips Hue Smart Bulbs,Hawassa,-108.83012011606087,-108.83012022906698,-108.830119975039
2024-03-31,Philips Hue Smart Bulbs,Hawassa,-186.82606882718505,-186.82606894325045,-186.8260686827676
2024-04-01,Philips Hue Smart Bulbs,Hawassa,-137.7250354468479,-137.72503556683304,-137.72503529932106
2024-04-02,Philips Hue Smart Bulbs,Hawassa,-134.14742234771,-134.14742247116249,-134.1474221958396
2024-04-03,Philips Hue Smart Bulbs,Hawassa,-261.4696980163649,-261.46969814284375,-261.46969786016257
2024-04-04,Philips Hue Smart Bulbs,Hawassa,-219.21313899702136,-219.2131391253943,-219.21313883639505
2024-04-05,Philips Hue Smart Bulbs,Hawassa,-163.2515407160056,-163.2515408484291,-163.2515405512537
2024-04-06,Philips Hue Smart Bulbs,Hawassa,-207.33919870062527,-207.33919883943108,-207.3391985314207
2024-04-07,Philips Hue Smart Bulbs,Hawassa,-272.5585245429388,-272.55852468627023,-272.5585243693023
2024-04-08,Philips Hue Smart Bulbs,Hawassa,-209.435518127418,-209.43551827355176,-209.43551794951912
2024-04-09,Philips Hue Smart Bulbs,Hawassa,-190.9254010155091,-190.9254011650038,-190.92540083319122
2024-04-10,Philips Hue Smart Bulbs,Hawassa,-302.7556954100336,-302.7556955645861,-302.7556952240679
2024-04-11,Philips Hue Smart Bulbs,Hawassa,-244.8063995787653,-244.80639973765432,-244.80639938783204
2024-04-12,Philips Hue Smart Bulbs,Hawassa,-173.309025458259,-173.30902562106857,-173.30902526322936
2024-04-13,Philips Hue Smart Bulbs,Hawassa,-202.36601615077734,-202.36601631732665,-202.36601595311123
